id,iso3,cntry,name,value,local_I,z_sim,p_raw,p_fdr,quadrant,cluster_raw,cluster_fdr,gistar_z,gistar_p_fdr,gistar_cluster
608044,PHL,Philippines,Mountain Province,0.668,2.5947002099890493,3.3703186131823735,0.001,0.00929139072847682,High-High,High-High,High-High,1.4548235644086163,0.009291391169794199,Hot-Spot
608045,PHL,Philippines,Negros Occidental,0.5,1.0652067493977202,1.4322215446025148,0.074,0.1542674591381872,High-High,Not-Significant,Not-Significant,1.0906701595156638,0.15426746112630768,Not-Significant
608046,PHL,Philippines,Negros Oriental,0.604,1.0652067493977202,0.7293867382849908,0.278,0.35782935779816516,High-High,Not-Significant,Not-Significant,1.0906701595156638,0.35782935411558237,Not-Significant
608047,PHL,Philippines,Cotabato (North Cotabato),0.576,1.6534494243586706,2.911724919529553,0.001,0.00929139072847682,High-High,High-High,High-High,1.3092909923382234,0.009291391169794199,Hot-Spot
608048,PHL,Philippines,Northern Samar,0.657,3.0149339773239774,2.373921463240464,0.005,0.023699324324324325,High-High,High-High,High-High,1.7172329587390813,0.023619528091591013,Hot-Spot
608049,PHL,Philippines,Nueva Ecija,0.492,0.4897043164897752,1.7438379161856967,0.039,0.09633274647887324,High-High,High-High,Not-Significant,0.7110619682081557,0.09633274846644678,Not-Significant
608050,PHL,Philippines,Nueva Vizcaya,0.519,0.9011674170096043,2.7305443982208413,0.002,0.013754901960784313,High-High,High-High,High-High,1.01798436715971,0.0137549026141071,Hot-Spot
608051,PHL,Philippines,Occidental Mindoro,0.608,1.5716471926401299,1.0591281754394308,0.171,0.2576938775510204,High-High,Not-Significant,Not-Significant,1.2698490895094112,0.25769388329969956,Not-Significant
608052,PHL,Philippines,Oriental Mindoro,0.549,1.5716471926401299,1.4572441065306243,0.072,0.15144827586206897,High-High,Not-Significant,Not-Significant,1.2698490895094112,0.15144826934255404,Not-Significant
608053,PHL,Philippines,Palawan,0.646,0.0,,,,High-Low,Isolate (no neighbours),Isolate (no neighbours),,,Isolate (no neighbours)
608054,PHL,Philippines,Pampanga,0.478,0.38732840460638335,1.4573839114351532,0.08,0.16126436781609196,High-High,Not-Significant,Not-Significant,0.645540113304782,0.16103299496591178,Not-Significant
608055,PHL,Philippines,Pangasinan,0.516,0.6572402280595073,1.8962549822958794,0.029,0.07647932330827069,High-High,High-High,Not-Significant,0.7864040519791119,0.07647932110760446,Not-Significant
608056,PHL,Philippines,Quezon,0.563,0.7052709799116609,1.6035491771654513,0.059,0.1326554487179487,High-High,Not-Significant,Not-Significant,0.6756849961810891,0.1326554495220383,Not-Significant
608057,PHL,Philippines,Quirino,0.589,1.0869382353282033,1.4025283012571625,0.09,0.1727359781121751,High-High,Not-Significant,Not-Significant,0.9436082075396636,0.17297260961303973,Not-Significant
608058,PHL,Philippines,Rizal,0.405,0.011965516384088068,0.2841998527761076,0.386,0.43603703703703706,High-High,Not-Significant,Not-Significant,0.1192724384174861,0.43646382018205054,Not-Significant
608059,PHL,Philippines,Romblon,0.391,0.0,,,,High-Low,Isolate (no neighbours),Isolate (no neighbours),,,Isolate (no neighbours)
608060,PHL,Philippines,Samar (Western Samar),0.668,3.0697885004582157,2.3216161723295206,0.007,0.030218461538461538,High-High,High-High,High-High,1.7172329587390813,0.03012576780104838,Hot-Spot
608061,PHL,Philippines,Siquijor,0.522,0.0,,,,High-Low,Isolate (no neighbours),Isolate (no neighbours),,,Isolate (no neighbours)
608062,PHL,Philippines,Sorsogon,0.499,0.8773302284574187,1.1887281703992914,0.127,0.21390276110444179,High-High,Not-Significant,Not-Significant,0.9655829819728587,0.22161401643676598,Not-Significant
608063,PHL,Philippines,"South Cotabato, Sarangani",0.557,1.278773985408777,1.6103681033305588,0.058,0.13082636655948554,High-High,Not-Significant,Not-Significant,1.1334927968726602,0.1326554495220383,Not-Significant
608064,PHL,Philippines,Southern Leyte,0.58,1.5680593180116396,1.2158052421193157,0.117,0.20391428571428571,High-High,Not-Significant,Not-Significant,1.2529454168684908,0.20366128804000377,Not-Significant
608065,PHL,Philippines,Sultan Kudarat,0.658,2.095077947042842,2.290744845473128,0.008,0.032627906976744184,High-High,High-High,High-High,1.2894573497728778,0.03262790852648661,Hot-Spot
608066,PHL,Philippines,Sulu,0.651,0.0,,,,High-Low,Isolate (no neighbours),Isolate (no neighbours),,,Isolate (no neighbours)
608067,PHL,Philippines,"Surigao Del Norte, Dinagat islands",0.546,0.9848798497616972,1.3273538619029088,0.097,0.18267248322147653,High-High,Not-Significant,Not-Significant,0.975725185557411,0.18242761932173618,Not-Significant
608068,PHL,Philippines,Surigao del Sur,0.568,1.5152387330196764,2.493577734074182,0.004,0.02040727272727273,High-High,High-High,High-High,1.2515931230572188,0.02040727369656617,Hot-Spot
608069,PHL,Philippines,Tarlac,0.519,0.6172881584394594,1.410535327007682,0.084,0.1662228490832158,High-High,Not-Significant,Not-Significant,0.7431306500183577,0.16622284684219885,Not-Significant
608070,PHL,Philippines,Tawi-Tawi,0.55,0.0,,,,High-Low,Isolate (no neighbours),Isolate (no neighbours),,,Isolate (no neighbours)
608071,PHL,Philippines,Zambales,0.498,0.5150307876013217,1.407324285324158,0.084,0.1662228490832158,High-High,Not-Significant,Not-Significant,0.7133801861703392,0.16622284684219885,Not-Significant
608072,PHL,Philippines,Zamboanga Norte,0.625,1.3145872254001012,1.1738732372097216,0.128,0.2153285371702638,High-High,Not-Significant,Not-Significant,1.0816548674405062,0.2153285473978205,Not-Significant
608073,PHL,Philippines,"Zamboanga del Sur, Zamboanga Sibugay",0.531,1.0745800739637048,1.9605950495536566,0.028,0.07496946564885495,High-High,High-High,Not-Significant,1.0872894249874798,0.07647932110760446,Not-Significant
608074,PHL,Philippines,"Manila Metro, 2nd District",0.343,0.06818546397337243,0.4516792203695024,0.323,0.392014705882353,Low-Low,Not-Significant,Not-Significant,-0.23007012949485145,0.39147833245362523,Not-Significant
608075,PHL,Philippines,"Manila Metro, 3rd District",0.304,0.015948212971674185,0.061099009283411256,0.475,0.4878217677136596,Low-Low,Not-Significant,Not-Significant,-0.16696308496875165,0.4878217789532931,Not-Significant
608076,PHL,Philippines,"Manila Metro, 4th District",0.271,0.020196167279939573,0.04293024238538552,0.483,0.48998481561822127,Low-Low,Not-Significant,Not-Significant,-0.15569396987480505,0.48998482601847754,Not-Significant
608077,PHL,Philippines,Aurora,0.487,0.5901977035443643,2.2122015366231356,0.015,0.0486027713625866,High-High,High-High,High-High,0.8704394531082541,0.04849078232628478,Hot-Spot
620111,PRT,Portugal,Minho-Lima,0.287,0.5599205298816902,1.1409327371577516,0.148,0.23785108820160364,Low-Low,Not-Significant,Not-Significant,-0.7664800079666991,0.23437211307169106,Not-Significant
620112,PRT,Portugal,Cávado,0.283,0.7571662014149,2.278791915389054,0.012,0.04305882352941177,Low-Low,Low-Low,Low-Low,-0.9884815753174426,0.04305882390369387,Cold-Spot
620113,PRT,Portugal,Ave,0.205,1.0769333441358824,1.6721669869115499,0.049,0.11496153846153846,Low-Low,Low-Low,Not-Significant,-0.9377705573946838,0.11496153545494263,Not-Significant
620114,PRT,Portugal,Grande Porto,0.119,1.557694418230578,1.8566580814403426,0.031,0.08009760589318601,Low-Low,Low-Low,Not-Significant,-1.0132736285241248,0.08009760458413409,Not-Significant
620115,PRT,Portugal,Tâmega,0.342,0.40419506771791397,2.9571303088126153,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.100045814747512,0.009291391169794199,Cold-Spot
620116,PRT,Portugal,Entre Douro e Vouga,0.204,1.1829517066313993,1.826042888618342,0.031,0.08009760589318601,Low-Low,Low-Low,Not-Significant,-1.0026806603358147,0.08009760458413409,Not-Significant
620117,PRT,Portugal,Douro,0.16,1.1139488473764956,1.5602744820532137,0.067,0.14373241590214067,Low-Low,Not-Significant,Not-Significant,-0.8555060172088754,0.14289814737383966,Not-Significant
620118,PRT,Portugal,Alto Trás-os-Montes,0.311,0.5231680042620559,2.336880327595851,0.009,0.03597435897435897,Low-Low,Low-Low,Low-Low,-0.9097587570183031,0.035974357425742,Cold-Spot
620150,PRT,Portugal,Algarve,0.206,0.6640055908563284,0.7560979207813406,0.236,0.32177648202138,Low-Low,Not-Significant,Not-Significant,-0.7709876540042774,0.32146407961845397,Not-Significant
620161,PRT,Portugal,Baixo Vouga,0.292,0.8643256942495439,2.5318745658263015,0.004,0.02040727272727273,Low-Low,Low-Low,Low-Low,-1.170365092933737,0.02040727369656617,Cold-Spot
620162,PRT,Portugal,Baixo Mondego,0.218,0.8970015118060441,1.496808779532326,0.067,0.14373241590214067,Low-Low,Not-Significant,Not-Significant,-0.8485191658506283,0.14395253038515907,Not-Significant
620163,PRT,Portugal,Pinhal Litoral,0.274,0.8225755689671626,2.287197723978521,0.011,0.040506561679790026,Low-Low,Low-Low,Low-Low,-1.0008776019207837,0.04050656146030101,Cold-Spot
620165,PRT,Portugal,Dão-Lafões,0.255,0.869097452267254,2.2838970542464057,0.012,0.04305882352941177,Low-Low,Low-Low,Low-Low,-0.9435661023001422,0.04305882390369387,Cold-Spot
620166,PRT,Portugal,Oeste,0.258,1.0287183742466652,2.017472729504522,0.013,0.04503456790123457,Low-Low,Low-Low,Low-Low,-1.084832509370684,0.045034568830404756,Cold-Spot
620167,PRT,Portugal,Médio Tejo,0.173,1.1307399633595552,1.497417701658827,0.067,0.14373241590214067,Low-Low,Not-Significant,Not-Significant,-0.909372387357939,0.14289814737383966,Not-Significant
620169,PRT,Portugal,Other Center,0.287,0.7541509881258824,3.0062531710692837,0.002,0.013754901960784313,Low-Low,Low-Low,Low-Low,-1.0346849472026225,0.0137549026141071,Cold-Spot
620171,PRT,Portugal,Grande Lisboa,0.143,1.5694682464541025,1.3280326123635064,0.108,0.19376470588235295,Low-Low,Not-Significant,Not-Significant,-1.183437266442715,0.18983891159872113,Not-Significant
620172,PRT,Portugal,Península de Setúbal,0.103,1.5403355149163347,1.12329543669931,0.149,0.23863812785388128,Low-Low,Not-Significant,Not-Significant,-1.176675797386347,0.23836602681786875,Not-Significant
620185,PRT,Portugal,Lezíria do Tejo,0.246,1.2032785042127616,2.9568985544663824,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.1947063815366614,0.009291391169794199,Cold-Spot
620189,PRT,Portugal,Other Alentejo,0.301,0.6766240591677373,2.898803895517025,0.002,0.013754901960784313,Low-Low,Low-Low,Low-Low,-1.0527155313529366,0.0137549026141071,Cold-Spot
620200,PRT,Portugal,Região Autónoma dos Açores,0.239,-0.0,,,,Low-Low,Isolate (no neighbours),Isolate (no neighbours),,,Isolate (no neighbours)
620300,PRT,Portugal,Região Autónoma da Madeira,0.175,-0.0,,,,Low-Low,Isolate (no neighbours),Isolate (no neighbours),,,Isolate (no neighbours)
630079,PRI,Puerto Rico,1079,0.206,2.45143210533391,4.733699027867526,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.8621599698152569,0.009291391169794199,Cold-Spot
630080,PRI,Puerto Rico,1080,0.074,2.6722235787980964,1.252608406476787,0.123,0.20968286755771565,Low-Low,Not-Significant,Not-Significant,-1.6950550917078804,0.20683046220744564,Not-Significant
630081,PRI,Puerto Rico,1081,0.23,2.0863846904184435,3.7500404389105833,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.754556019403917,0.009291391169794199,Cold-Spot
630082,PRI,Puerto Rico,1082,0.077,2.646909906681183,1.2526084064767866,0.123,0.20968286755771565,Low-Low,Not-Significant,Not-Significant,-1.6849128881233286,0.20683046220744564,Not-Significant
630083,PRI,Puerto Rico,1083,0.133,2.731641728041412,2.748711916408401,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.6122270957673743,0.009291391169794199,Cold-Spot
630084,PRI,Puerto Rico,1084,0.04,3.7922433537827787,3.1222571537130763,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.754556019403917,0.009291391169794199,Cold-Spot
630085,PRI,Puerto Rico,1085,0.047,3.643272627944266,2.75102424296038,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.7575986804792825,0.009291391169794199,Cold-Spot
642001,ROU,Romania,Alba,0.388,0.006729830232483767,0.9492645824569713,0.179,0.26716702127659575,Low-Low,Not-Significant,Not-Significant,-0.32585760779339534,0.2671670289274226,Not-Significant
642002,ROU,Romania,Arad,0.35,0.07332957985168576,0.5066862784991694,0.316,0.3865283347863993,Low-Low,Not-Significant,Not-Significant,-0.26838512081426924,0.3858555443033745,Not-Significant
642003,ROU,Romania,Arges,0.351,0.03571239004846935,0.30657177924959206,0.388,0.43688924558587483,Low-Low,Not-Significant,Not-Significant,-0.15247422270510644,0.4368892584719589,Not-Significant
642004,ROU,Romania,Bacau,0.46,0.061131571220774984,0.3032887848372962,0.386,0.43603703703703706,High-High,Not-Significant,Not-Significant,0.18688712898116394,0.4363884048102653,Not-Significant
642005,ROU,Romania,Bihor,0.341,0.07785565384694697,0.49687292230624314,0.314,0.38508916083916084,Low-Low,Not-Significant,Not-Significant,-0.24922762515456057,0.38475285128214476,Not-Significant
642006,ROU,Romania,Bistrita Nasaud,0.449,-0.04047190165783183,-0.1849106558468835,0.426,0.45939892390468867,High-Low,Not-Significant,Not-Significant,-0.003335533804650657,0.45975230666307304,Not-Significant
642007,ROU,Romania,Botosani,0.501,0.200604451237191,0.3793538753416673,0.364,0.4220595041322314,High-High,Not-Significant,Not-Significant,0.4280461919916166,0.4228695403633779,Not-Significant
642008,ROU,Romania,Brasov,0.3,0.1453024355784033,0.6344146709760912,0.272,0.3540037105751392,Low-Low,Not-Significant,Not-Significant,-0.27890296156861916,0.3527022235524013,Not-Significant
642009,ROU,Romania,Braila,0.374,0.008409473941513847,0.16362599530292427,0.439,0.4658978819969743,Low-Low,Not-Significant,Not-Significant,-0.08002991138688005,0.46413443426621287,Not-Significant
642010,ROU,Romania,Buzau,0.39,0.0008243877524343517,0.4092884026727976,0.345,0.4084683544303797,Low-Low,Not-Significant,Not-Significant,-0.15150829855419706,0.4076283922217585,Not-Significant
642011,ROU,Romania,Caras Severin,0.376,0.022114127324470937,0.4205091854331849,0.35,0.41195469798657713,Low-Low,Not-Significant,Not-Significant,-0.19806584262804375,0.41126464961262005,Not-Significant
642012,ROU,Romania,Cluj,0.284,0.013128257030636066,0.02781351417457862,0.483,0.48998481561822127,Low-Low,Not-Significant,Not-Significant,-0.11866687742326751,0.48998482601847754,Not-Significant
642013,ROU,Romania,Constanta,0.287,0.060132399521633906,0.16261362400037654,0.437,0.4648301743745262,Low-Low,Not-Significant,Not-Significant,-0.239648877324706,0.46376647860647785,Not-Significant
642014,ROU,Romania,Covasna,0.355,0.0014567137123180209,-0.001529771528764016,0.498,0.4990671428571428,Low-Low,Not-Significant,Not-Significant,-0.04525664195413091,0.4987109167119761,Not-Significant
642015,ROU,Romania,Dambovita,0.378,0.01942298206070743,0.48470677050846916,0.319,0.3881673894189072,Low-Low,Not-Significant,Not-Significant,-0.20302425326938064,0.38816739638163955,Not-Significant
642016,ROU,Romania,Dolj,0.386,-0.00044099149027521616,-0.043701037992269515,0.472,0.48549560117302054,Low-High,Not-Significant,Not-Significant,0.004778229062991085,0.4865241832484947,Not-Significant
642017,ROU,Romania,Galati,0.401,0.011092154236748038,0.3288757395670225,0.375,0.4280919446704638,High-High,Not-Significant,Not-Significant,0.14135990400162127,0.4280919446704638,Not-Significant
642018,ROU,Romania,Gorj,0.358,0.02911570949973997,0.2759311831086867,0.401,0.44404340962904504,Low-Low,Not-Significant,Not-Significant,-0.14667867779964852,0.44404340197274134,Not-Significant
642019,ROU,Romania,Harghita,0.359,-0.00358126339376973,-0.05795305881537397,0.476,0.4878217677136596,Low-High,Not-Significant,Not-Significant,-0.01627891742683969,0.4878217789532931,Not-Significant
642020,ROU,Romania,Hunedoara,0.35,0.061710123561220576,0.526899688413443,0.299,0.3758035714285714,Low-Low,Not-Significant,Not-Significant,-0.23168000307970055,0.37613942513410487,Not-Significant
642022,ROU,Romania,Iasi,0.407,0.05368125755308772,0.9721069077770514,0.18,0.2678048780487805,High-High,Not-Significant,Not-Significant,0.41181866625633395,0.26780488869039026,Not-Significant
642024,ROU,Romania,Maramures,0.4,-0.0005498978679823157,-0.0036764798723430813,0.495,0.49777396280400577,High-Low,Not-Significant,Not-Significant,0.003200552949838247,0.49748209648282615,Not-Significant
642025,ROU,Romania,Mehedinti,0.397,-0.005001878331128508,-0.21656649314157791,0.42,0.457145073700543,High-Low,Not-Significant,Not-Significant,-0.0773736199718778,0.45712052851127427,Not-Significant
642026,ROU,Romania,Mures,0.364,0.032204323032625645,0.446613796005762,0.336,0.40222525597269626,Low-Low,Not-Significant,Not-Significant,-0.17879565581739543,0.40137063339670737,Not-Significant
642027,ROU,Romania,Neamt,0.426,0.06340245606443855,0.6028286399066515,0.273,0.3543191489361702,High-High,Not-Significant,Not-Significant,0.26126328860120995,0.35464722470000937,Not-Significant
642028,ROU,Romania,Olt,0.469,-0.05614308199607595,-0.19007864245870415,0.425,0.4593798151001541,High-Low,Not-Significant,Not-Significant,0.021005754798274153,0.4593798279854109,Not-Significant
642029,ROU,Romania,Prahova,0.332,0.0722474272168582,0.34054160228075964,0.378,0.4308155970755484,Low-Low,Not-Significant,Not-Significant,-0.22511171885351455,0.43002520787522075,Not-Significant
642030,ROU,Romania,Satu Mare,0.374,0.011460074167969382,0.18841929071830063,0.425,0.4593798151001541,Low-Low,Not-Significant,Not-Significant,-0.10441949619734904,0.4593798279854109,Not-Significant
642031,ROU,Romania,Salaj,0.386,0.008779007522120222,0.5252730093785783,0.311,0.383420913884007,Low-Low,Not-Significant,Not-Significant,-0.2278163064760622,0.3834209009507419,Not-Significant
642032,ROU,Romania,Sibiu,0.316,0.13886331332990937,0.590945228108607,0.279,0.3584587912087912,Low-Low,Not-Significant,Not-Significant,-0.3134615811900548,0.35813085062724126,Not-Significant
642033,ROU,Romania,Suceava,0.454,0.07071361243245132,0.45547782190178043,0.34,0.4039119390347164,High-High,Not-Significant,Not-Significant,0.19815624407511095,0.40391194328325064,Not-Significant
642034,ROU,Romania,Teleorman,0.416,0.006424417568411849,0.09049457302578055,0.46,0.4759439528023599,High-High,Not-Significant,Not-Significant,0.06427915675902804,0.4759439614362421,Not-Significant
642035,ROU,Romania,Timis,0.326,0.09465719164359532,0.39064659878201735,0.359,0.4183363787375415,Low-Low,Not-Significant,Not-Significant,-0.2717658553424529,0.4183363756814668,Not-Significant
642036,ROU,Romania,Tulcea,0.373,0.029660527909434607,0.44554725962283714,0.342,0.40594416243654824,Low-Low,Not-Significant,Not-Significant,-0.2159837356274184,0.40475718016450984,Not-Significant
642037,ROU,Romania,Vaslui,0.47,0.13082180418205938,0.5535574369146679,0.286,0.3657775752051048,High-High,Not-Significant,Not-Significant,0.29281681086426004,0.36544446150461835,Not-Significant
642038,ROU,Romania,Vâlcea,0.347,0.03332270912423417,0.27544583256938215,0.392,0.438927374301676,Low-Low,Not-Significant,Not-Significant,-0.13569129058305054,0.4392779437831035,Not-Significant
642039,ROU,Romania,Vrancea,0.44,0.039736312098065454,0.3066197697579139,0.384,0.43517932148626826,High-High,Not-Significant,Not-Significant,0.14986003652962643,0.4355311274721243,Not-Significant
642043,ROU,Romania,Bucharest Sector 1 to 6,0.223,0.02829533330103194,0.03387443380310696,0.495,0.49777396280400577,Low-Low,Not-Significant,Not-Significant,-0.579412697407189,0.49748209648282615,Not-Significant
642051,ROU,Romania,"Calarasi, Giurgiu, Ialomita, Ilfov",0.387,0.008071522909077927,0.8266124789406739,0.209,0.29322699999999996,Low-Low,Not-Significant,Not-Significant,-0.2861339770872349,0.2926417254134566,Not-Significant
662003,LCA,Saint Lucia,"Castries city, Castries rural, Castries suburban",0.265,0.026950982319806586,0.04891815074659685,0.484,0.49029025270758125,Low-Low,Not-Significant,Not-Significant,-0.3044462891148974,0.4906445060119119,Not-Significant
662009,LCA,Saint Lucia,"Choiseul, Laborie, Vieux-Fort",0.386,0.0003630781910383351,0.019551365674024674,0.496,0.49777396280400577,Low-Low,Not-Significant,Not-Significant,-0.02159150025684333,0.49748209648282615,Not-Significant
662010,LCA,Saint Lucia,"Anse-la-Raye, Canaries, Micoud, Soufriere",0.389,0.0035606543263482786,0.5571059153985796,0.3,0.3758035714285714,Low-Low,Not-Significant,Not-Significant,-0.23626814279652195,0.3758933628812486,Not-Significant
662012,LCA,Saint Lucia,"Dennery, Gros-Islet",0.383,0.022386700255694808,0.6119364726455067,0.281,0.3597107664233577,Low-Low,Not-Significant,Not-Significant,-0.3044462891148974,0.35875799239498296,Not-Significant
686001,SEN,Senegal,Dakar,0.31,0.006242492375317909,0.019531093454191472,0.496,0.49777396280400577,Low-Low,Not-Significant,Not-Significant,-0.2785273243988206,0.49777395466878177,Not-Significant
686002,SEN,Senegal,Ziguinchor,0.324,-0.424460207110089,-0.9318088094431555,0.204,0.28793963782696175,Low-High,Not-Significant,Not-Significant,0.24548652746968572,0.28906029898617136,Not-Significant
686003,SEN,Senegal,Diourbel,0.401,0.036401457693131356,0.9003323709873119,0.185,0.27178534031413615,High-High,Not-Significant,Not-Significant,0.40945215208660507,0.27178534381676717,Not-Significant
686004,SEN,Senegal,"Saint Louis, Louga, Matam",0.502,0.3244667139317901,0.86409020261456,0.198,0.2834632653061225,High-High,Not-Significant,Not-Significant,0.4956608825552953,0.2857433851133053,Not-Significant
686005,SEN,Senegal,"Tambacounda, Kedougou",0.515,0.7854533145547051,2.2897975224093425,0.01,0.038756906077348066,High-High,High-High,High-High,0.9216334331064676,0.03897222135112517,Hot-Spot
686006,SEN,Senegal,"Kaolack, Fatick, Kaffrine",0.513,0.3411663084446137,0.8276301808348377,0.21,0.2937487537387836,High-High,Not-Significant,Not-Significant,0.4956608825552953,0.2931641699514579,Not-Significant
686007,SEN,Senegal,Thies,0.389,-0.003156834248234305,-0.5583319833686908,0.3,0.3758035714285714,Low-High,Not-Significant,Not-Significant,0.21844065124421447,0.37629305559407333,Not-Significant
686010,SEN,Senegal,"Kolda, Sedhiou",0.53,0.34350579306578743,0.6260342248621871,0.273,0.3543191489361702,High-High,Not-Significant,Not-Significant,0.5091838206680307,0.35623550165544,Not-Significant
694011,SLE,Sierra Leone,Kailahun,0.394,0.009676983726175847,0.8671053543871462,0.198,0.2834632653061225,High-High,Not-Significant,Not-Significant,0.35096544474902336,0.2851859053503627,Not-Significant
694012,SLE,Sierra Leone,Kenema,0.384,-0.014160144103315259,-0.839918544832066,0.192,0.2788571428571429,Low-High,Not-Significant,Not-Significant,0.2683064855349271,0.2797303772569934,Not-Significant
694013,SLE,Sierra Leone,Kono,0.398,0.014456329831725317,0.661757839556427,0.259,0.34087898686679174,High-High,Not-Significant,Not-Significant,0.2522479965260534,0.3402406410889679,Not-Significant
694021,SLE,Sierra Leone,Bombali,0.364,-0.10107065676418453,-1.4867974615306279,0.071,0.150019578313253,Low-High,Not-Significant,Not-Significant,0.4677698226977782,0.15001958322498093,Not-Significant
694022,SLE,Sierra Leone,Kambia,0.409,0.03594112419282647,0.49468529996231925,0.325,0.39308189655172415,High-High,Not-Significant,Not-Significant,0.24886726199786935,0.3930818821335661,Not-Significant
694023,SLE,Sierra Leone,Koinadugu,0.466,0.23225390907028018,1.0242947895166807,0.166,0.25370152505446625,High-High,Not-Significant,Not-Significant,0.46523427180163957,0.2539781800825697,Not-Significant
694024,SLE,Sierra Leone,Port Loko,0.415,0.0047824624118451755,0.07959575090587467,0.472,0.48549560117302054,High-High,Not-Significant,Not-Significant,0.051657747853807404,0.48585180045048804,Not-Significant
694025,SLE,Sierra Leone,Tonkolili,0.414,0.014625138922780114,0.26324705618527733,0.417,0.4567142857142857,High-High,Not-Significant,Not-Significant,0.1009601263898232,0.4567142810140337,Not-Significant
694031,SLE,Sierra Leone,Bo,0.392,0.0018331017606533276,0.4738989031770846,0.313,0.38453502626970226,High-High,Not-Significant,Not-Significant,0.17449110237782336,0.3841985922733734,Not-Significant
694032,SLE,Sierra Leone,Bonthe,0.466,0.0721579339595891,0.2349405074980581,0.4,0.44398734177215193,High-High,Not-Significant,Not-Significant,0.2336539566210419,0.44398734838807885,Not-Significant
694033,SLE,Sierra Leone,Moyamba,0.412,0.021324323878012284,0.34299567698417904,0.37,0.4258490566037736,High-High,Not-Significant,Not-Significant,0.1474452261523513,0.42595170918736247,Not-Significant
694034,SLE,Sierra Leone,Pujehun,0.431,0.08481105731255023,0.6293603895628783,0.28,0.3590859232175503,High-High,Not-Significant,Not-Significant,0.303635161354449,0.35875799239498296,Not-Significant
694041,SLE,Sierra Leone,Western Rural,0.376,0.011877135626556954,0.2224229593789223,0.419,0.457145073700543,Low-Low,Not-Significant,Not-Significant,-0.11456169978190121,0.4567398891967034,Not-Significant
694042,SLE,Sierra Leone,Western Urban,0.292,0.06625066530072309,0.10637873947214208,0.48,0.4897745454545454,Low-Low,Not-Significant,Not-Significant,-0.3833300947725223,0.4878217789532931,Not-Significant
703001,SVK,Slovakia,Bratislavský,0.244,0.9853467742981877,1.7530920116517301,0.033,0.08433333333333333,Low-Low,Low-Low,Not-Significant,-0.9935526771097182,0.0843333328763644,Not-Significant
703002,SVK,Slovakia,Trnavský,0.286,0.6394570246916785,1.7623817183177408,0.039,0.09633274647887324,Low-Low,Low-Low,Not-Significant,-0.8647466915859111,0.09633274846644678,Not-Significant
703003,SVK,Slovakia,Trenčiansky,0.272,0.5758457379904219,1.3969372455239486,0.086,0.16828172942817293,Low-Low,Not-Significant,Not-Significant,-0.734926485703649,0.1680473594674659,Not-Significant
703004,SVK,Slovakia,Nitriansky,0.281,0.5580743103273739,1.3304708323346834,0.097,0.18267248322147653,Low-Low,Not-Significant,Not-Significant,-0.7501397910804765,0.18242761932173618,Not-Significant
703005,SVK,Slovakia,Žilinský,0.291,0.4388796714768455,1.1530980846108858,0.145,0.23491339491916857,Low-Low,Not-Significant,Not-Significant,-0.657169591555419,0.2335629957259735,Not-Significant
703006,SVK,Slovakia,Banskobystrický,0.28,0.5152877341093304,1.5089164979465346,0.071,0.150019578313253,Low-Low,Not-Significant,Not-Significant,-0.6988653174030209,0.14835347495185283,Not-Significant
703007,SVK,Slovakia,Prešovský,0.331,0.30187685049077456,1.3228488162944614,0.1,0.18632138114209829,Low-Low,Not-Significant,Not-Significant,-0.6622406933476951,0.18242761932173618,Not-Significant
703008,SVK,Slovakia,Košický,0.269,0.47364718270449957,0.8171752884327289,0.219,0.3039139465875371,Low-Low,Not-Significant,Not-Significant,-0.6582965030648138,0.3011384666644029,Not-Significant
704001,VNM,Vietnam,"Thành Phố Hà Nội, Vĩnh Phúc, Hoà Bình, Phú Thọ",0.545,1.8271397671323657,4.987275961610351,0.001,0.00929139072847682,High-High,High-High,High-High,1.6736590470424892,0.009291391169794199,Hot-Spot
704002,VNM,Vietnam,"Hà Giang, Tuyên Quang",0.723,4.012637664840306,3.1157158047841476,0.001,0.00929139072847682,High-High,High-High,High-High,1.9020464462798028,0.009291391169794199,Hot-Spot
704003,VNM,Vietnam,"Cao Bằng, Bắc Kạn, Thái Nguyên",0.671,2.8852951961756337,3.0223423544102563,0.002,0.013754901960784313,High-High,High-High,High-High,1.5977803387432508,0.0137549026141071,Hot-Spot
704010,VNM,Vietnam,"Lào Cai, Điện Biên, Lai Châu, Yên Bái",0.749,3.6096026008572726,3.320863792299055,0.001,0.00929139072847682,High-High,High-High,High-High,1.64623753364722,0.009291391169794199,Hot-Spot
704014,VNM,Vietnam,Sơn La,0.737,3.333664645494917,3.1735564485855665,0.001,0.00929139072847682,High-High,High-High,High-High,1.5774959315741477,0.009291391169794199,Hot-Spot
704020,VNM,Vietnam,Lạng Sơn,0.624,2.0781895660472633,2.287645377418738,0.011,0.040506561679790026,High-High,High-High,High-High,1.3831036962035717,0.04050656146030101,Hot-Spot
